GB00BYNYY264, 1.2200, 19/12/18
GB00BYNYY264, 1.2240, 18/12/18
GB00BYNYY264, 1.2330, 17/12/18
GB00BYNYY264, 1.2390, 14/12/18
GB00BYNYY264, 1.2410, 13/12/18
GB00BYNYY264, 1.2410, 12/12/18
GB00BYNYY264, 1.2380, 11/12/18
GB00BYNYY264, 1.2390, 10/12/18
GB00BYNYY264, 1.2410, 07/12/18
GB00BYNYY264, 1.2440, 06/12/18
GB00BYNYY264, 1.2600, 05/12/18
GB00BYNYY264, 1.2690, 04/12/18
GB00BYNYY264, 1.2700, 03/12/18
GB00BYNYY264, 1.2600, 30/11/18
GB00BYNYY264, 1.2580, 29/11/18
GB00BYNYY264, 1.2500, 28/11/18
GB00BYNYY264, 1.2480, 27/11/18
GB00BYNYY264, 1.2430, 26/11/18
GB00BYNYY264, 1.2390, 23/11/18
GB00BYNYY264, 1.2390, 22/11/18
GB00BYNYY264, 1.2430, 21/11/18
GB00BYNYY264, 1.2510, 20/11/18
GB00BYM58175, 1.0890, 18/12/18
GB00BYM58175, 1.0930, 17/12/18
GB00BYM58175, 1.1050, 14/12/18
GB00BYM58175, 1.1150, 13/12/18
GB00BYM58175, 1.1130, 12/12/18
GB00BYM58175, 1.1100, 11/12/18
GB00BYM58175, 1.1100, 10/12/18
GB00BYM58175, 1.1050, 07/12/18
GB00BYM58175, 1.1190, 06/12/18
GB00BYM58175, 1.1260, 05/12/18
GB00BYM58175, 1.1250, 04/12/18
GB00BYM58175, 1.1440, 03/12/18
GB00BYM58175, 1.1310, 30/11/18
GB00BYM58175, 1.1300, 29/11/18
GB00BYM58175, 1.1300, 28/11/18
GB00BYM58175, 1.1200, 27/11/18
GB00BYM58175, 1.1160, 26/11/18
GB00BYM58175, 1.1080, 23/11/18
GB00BYM58175, 1.1110, 22/11/18
GB00BYM58175, 1.1120, 21/11/18
GB00BYM58175, 1.1050, 20/11/18
GB00BV9FRG75, 1.1190, 18/12/18
GB00BV9FRG75, 1.1230, 17/12/18
GB00BV9FRG75, 1.1380, 14/12/18
GB00BV9FRG75, 1.1460, 13/12/18
GB00BV9FRG75, 1.1470, 12/12/18
GB00BV9FRG75, 1.1430, 11/12/18
GB00BV9FRG75, 1.1410, 10/12/18
GB00BV9FRG75, 1.1360, 07/12/18
GB00BV9FRG75, 1.1400, 06/12/18
GB00BV9FRG75, 1.1580, 05/12/18
GB00BV9FRG75, 1.1620, 04/12/18
GB00BV9FRG75, 1.1790, 03/12/18
GB00BV9FRG75, 1.1730, 30/11/18
GB00BV9FRG75, 1.1720, 29/11/18
GB00BV9FRG75, 1.1710, 28/11/18
GB00BV9FRG75, 1.1620, 27/11/18
GB00BV9FRG75, 1.1590, 26/11/18
GB00BV9FRG75, 1.1510, 23/11/18
GB00BV9FRG75, 1.1540, 22/11/18
GB00BV9FRG75, 1.1560, 21/11/18
GB00BV9FRG75, 1.1480, 20/11/18
EQU, 32.35, 19/12/18
EQU, 32.22, 18/12/18
EQU, 32.49, 17/12/18
EQU, 32.64, 14/12/18
EQU, 32.73, 13/12/18
EQU, 32.93, 12/12/18
EQU, 32.54, 11/12/18
EQU, 32.50, 10/12/18
EQU, 32.41, 07/12/18
EQU, 32.26, 06/12/18
EQU, 33.29, 05/12/18
EQU, 33.73, 04/12/18
EQU, 34.20, 03/12/18
EQU, 33.63, 30/11/18
EQU, 33.91, 29/11/18
EQU, 33.66, 28/11/18
EQU, 33.88, 27/11/18
EQU, 33.76, 26/11/18
EQU, 33.53, 23/11/18
EQU, 33.61, 22/11/18
EQU, 33.49, 21/11/18
EQU, 33.81, 20/11/18
PP2, 2.07, 19/12/18
PP2, 2.08, 18/12/18
PP2, 2.10, 17/12/18
PP2, 2.12, 14/12/18
PP2, 2.11, 13/12/18
PP2, 2.10, 12/12/18
PP2, 2.09, 11/12/18
PP2, 2.09, 10/12/18
PP2, 2.09, 07/12/18
PP2, 2.13, 06/12/18
PP2, 2.15, 05/12/18
PP2, 2.16, 04/12/18
PP2, 2.14, 03/12/18
PP2, 2.14, 30/11/18
PP2, 2.14, 29/11/18
PP2, 2.13, 28/11/18
PP2, 2.12, 27/11/18
PP2, 2.10, 26/11/18
PP2, 2.10, 23/11/18
PP2, 2.12, 22/11/18
PP2, 2.10, 21/11/18
PP2, 2.12, 20/11/18
GBL, 3.88, 19/12/18
GBL, 3.87, 18/12/18
GBL, 3.94, 17/12/18
GBL, 3.99, 14/12/18
GBL, 4.00, 13/12/18
GBL, 4.01, 12/12/18
GBL, 3.97, 11/12/18
GBL, 3.95, 10/12/18
GBL, 3.97, 07/12/18
GBL, 3.98, 06/12/18
GBL, 4.04, 05/12/18
GBL, 4.13, 04/12/18
GBL, 4.15, 03/12/18
GBL, 4.08, 30/11/18
GBL, 4.08, 29/11/18
GBL, 4.00, 28/11/18
GBL, 4.03, 27/11/18
GBL, 3.98, 26/11/18
GBL, 3.98, 23/11/18
GBL, 3.97, 22/11/18
GBL, 3.96, 21/11/18
GBL, 4.00, 20/11/18
EME, 4.15, 19/12/18
EME, 4.12, 18/12/18
EME, 4.17, 17/12/18
EME, 4.20, 14/12/18
EME, 4.21, 13/12/18
EME, 4.21, 12/12/18
EME, 4.17, 11/12/18
EME, 4.15, 10/12/18
EME, 4.18, 07/12/18
EME, 4.16, 06/12/18
EME, 4.26, 05/12/18
EME, 4.32, 04/12/18
EME, 4.35, 03/12/18
EME, 4.23, 30/11/18
EME, 4.23, 29/11/18
EME, 4.17, 28/11/18
EME, 4.12, 27/11/18
EME, 4.10, 26/11/18
EME, 4.09, 23/11/18
EME, 4.12, 22/11/18
EME, 4.12, 21/11/18
EME, 4.11, 20/11/18
